    sample                    id                                                                   file         line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err            eqw       eqw_err particle                    latex_label               profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont    snr_line      snr_cont    z_line           amp        center       sigma       amp_err    center_err     sigma_err         v_r       v_r_err    sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels   pixel_vel    FWHM_intg       FWHM_g         FWZI        v_med        v_50          v_1          v_5         v_10         v_90         v_95         v_99       chisqr     redchi         aic         bic  observations comments
32   SMACS    3772_Visit_1_G395M     /SMACS/G395M/Visit_1/3772/G395M_Visit_1_s03772_x1d_masked_bpx.fits    H1_26267A     26267.0  5.805101e-19   6.473705e-20  5.111855e-19    7.458901e-20      26.269669  2.221485e+00       H1                   $HI26267\AA$                         NaN         no  26156.739444  26216.175949  26225.178383  26286.287957  26297.687458  26396.409905           NaN           NaN  37359.334150  3.897149e-20  2.208278e-20  1.333966e-21 -5.178251e-24  2.155388e-19   11.578474  1.655423e+01  0.422292  1.684304e-20  37360.329211   12.107877  2.518816e-21  2.174035e+00  1.690487e+00    7.984938  1.744569e+01    97.160459   1.356542e+01       9.082224          NaN       6.0  143.064131          NaN   228.795397          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    23.830506   1.985875   12.943745   15.067895            no       no
33   SMACS    3772_Visit_2_G235M     /SMACS/G235M/Visit_2/3772/G235M_Visit_2_s03772_x1d_masked_bpx.fits    H1_12822A     12822.0  4.288557e-18   2.276233e-19  3.976150e-18    2.341064e-19      32.604690  1.143740e+00       H1                   $HI12822\AA$                         NaN         no  12707.686940  12778.706743  12797.593735  12853.091750  12876.486500  12945.468343           NaN           NaN  18236.031204  2.728543e-19  1.314667e-19  6.351999e-21  2.206205e-24  9.123427e-20   26.514551  2.069690e+01  0.422245  1.477396e-19  18241.308573   10.736822  9.415665e-21  7.344290e-01  7.071130e-01   86.757658  1.207370e+01   176.508710   1.162464e+01       9.082224          NaN       9.0  174.619672          NaN   415.646249          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    41.905840   1.676234   17.290179   21.286793            no       no
34   SMACS    3772_Visit_2_G235M     /SMACS/G235M/Visit_2/3772/G235M_Visit_2_s03772_x1d_masked_bpx.fits   Fe2_16448A     16448.0  4.889162e-19   1.111972e-19  6.477402e-19    1.571853e-19       5.121016  1.089835e+00      Fe2               $[FeII]16448\AA$                         NaN         no  16324.650228  16399.814714  16422.903713  16467.116817  16480.522008  16561.004451           NaN           NaN  23401.810484  1.247926e-19  9.501195e-20  3.947150e-21 -1.235826e-23  3.842176e-19    9.200567  2.407103e+01  0.422775  3.372784e-20  23396.840602    7.661651  9.209699e-21  2.016119e+00  2.497234e+00  -63.667432  2.582779e+01    98.150742   3.199119e+01       1.220183          NaN       7.0  135.216415          NaN   231.127336          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    75.880116   2.810375   33.838719   38.042311            no       no
35   SMACS    3772_Visit_2_G235M     /SMACS/G235M/Visit_2/3772/G235M_Visit_2_s03772_x1d_masked_bpx.fits    H1_18756A     18756.0  7.028727e-18   1.498876e-19  6.842641e-18    2.494080e-19     108.418400  1.571430e-01       H1                   $HI18756\AA$                         NaN         no  18620.827604  18699.943400  18726.000000  18802.000000  18810.109754  18911.367258           NaN           NaN  26692.734104  3.330891e-19  6.481654e-20  3.253286e-21  5.823489e-24 -9.062831e-20  102.211749  1.992340e+01  0.423157  3.032734e-19  26687.961924    9.001183  1.297238e-20  3.753940e-01  3.324460e-01  -53.597489  4.216136e+00   101.094427   3.733775e+00       9.082224          NaN      11.0  118.758025          NaN   238.059183          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   143.667051   4.225501   56.193481   61.026234            no       no
36   SMACS    3772_Visit_2_G235M     /SMACS/G235M/Visit_2/3772/G235M_Visit_2_s03772_x1d_masked_bpx.fits   He1_20593A     20593.0  1.491888e-19   9.803410e-20  1.116471e-19    1.034324e-19       3.418332  2.203932e+00      He1                  $HeI20593\AA$                         NaN         no  20435.047203  20531.876528  20560.000000  20625.000000  20632.389648  20711.276247           NaN           NaN  29342.786943  5.242001e-20  4.256985e-20  2.776907e-21 -9.615171e-24  3.247058e-19    4.710290  1.532995e+01  0.424891  1.020292e-20  29343.944997    4.365490  9.514850e-21  1.198479e+01  6.075614e+00   11.831736  1.224474e+02    44.601794   6.207397e+01       4.557702          NaN      10.0  107.539427          NaN   105.029199          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    68.941756   2.154430   29.726989   34.393033            no       no
37   SMACS    3772_Visit_2_G235M     /SMACS/G235M/Visit_2/3772/G235M_Visit_2_s03772_x1d_masked_bpx.fits    H1_21667A     21667.0  7.769070e-19   8.759698e-20  7.191467e-19    1.120365e-19      20.446845  1.757927e+00       H1                   $HI21667\AA$                         NaN         no  21497.452183  21602.242850  21640.000000  21699.000000  21736.958671  21788.542677           NaN           NaN  30818.666726  6.246117e-20  3.790692e-20  2.784689e-21 -1.084861e-24  7.134088e-20   10.348842  1.361262e+01  0.422378  2.540914e-20  30817.361293   11.291134  4.165385e-21  2.022304e+00  2.018857e+00  -12.698769  1.967222e+01   109.835923   1.963869e+01       9.082224          NaN       8.0  102.540380          NaN   258.643834          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    64.357212   2.298472   28.644316   32.946277            no       no
38   SMACS    3772_Visit_2_G395M     /SMACS/G395M/Visit_2/3772/G395M_Visit_2_s03772_x1d_masked_bpx.fits    H2_21224A     21224.0 -8.419975e-20   1.048406e-19  1.847636e-19    3.139566e-19      -1.821557  2.250687e+00       H2                $[HII]21224\AA$                         NaN         no  20967.757611  21091.614440  21194.000000  21259.000000  21391.403629  21487.622024           NaN           NaN  30200.468477  5.559716e-20  4.737377e-20  2.213074e-21 -6.965718e-24  2.577417e-19    4.515480  2.140632e+01  0.422940  1.043646e-20  30195.032927    7.062740  6.464705e-20  3.205604e+01  3.221081e+01  -53.957339  3.182122e+02    70.110048   3.197486e+02       9.082224          NaN       6.0  177.330888          NaN   165.096546          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    36.596631   1.591158   14.888351   18.662641            no       no
39   SMACS    3772_Visit_2_G395M     /SMACS/G395M/Visit_2/3772/G395M_Visit_2_s03772_x1d_masked_bpx.fits    H2_24066A     24066.0  2.124114e-20   6.518960e-20  1.877671e-19    9.311884e-20       0.740269  2.427746e+00       H2                $[HII]24066\AA$                         NaN         no  23913.399220  24024.594376  24040.000000  24100.000000  24283.040985  24362.198256           NaN           NaN  34253.468343  3.267215e-20  2.667745e-20  1.402503e-21  3.208393e-25  1.568759e-20    4.516591  1.902131e+01  0.423314  6.766616e-21  34257.809536   11.070263  3.550892e-21  7.185349e+00  6.889773e+00   37.994893  6.288745e+01    96.888915   6.030052e+01       9.082224          NaN       6.0  156.181951          NaN   228.155959          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    69.289035   3.299478   31.445588   34.979750            no       no
40   SMACS    3772_Visit_2_G395M     /SMACS/G395M/Visit_2/3772/G395M_Visit_2_s03772_x1d_masked_bpx.fits    H1_26267A     26267.0  1.448025e-18   7.699075e-20  1.408601e-18    1.064477e-19      77.812613  1.891351e+00       H1                   $HI26267\AA$                         NaN         no  26023.153357  26152.404339  26233.493118  26323.880201  26360.008803  26491.442335           NaN           NaN  37356.272972  4.678762e-20  1.864340e-20  1.397432e-21 -7.987003e-25  4.847986e-20   20.453643  1.334119e+01  0.422175  2.710815e-20  37365.450511   20.729952  2.214507e-21  1.819654e+00  1.752844e+00   73.651808  1.460313e+01   166.362510   1.406696e+01       9.082224          NaN       8.0  143.074784          NaN   391.753773          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    60.272048   2.232298   26.930132   31.133724            no       no
41   SMACS    4580_Visit_1_G235M     /SMACS/G235M/Visit_1/4580/G235M_Visit_1_s04580_x1d_masked_bpx.fits     H1_3799A      3799.0  1.321721e-18   2.428302e-19  1.247409e-18    2.613524e-19    -151.824767  1.488652e+02       H1                    $HI3799\AA$                         NaN         no   3774.932353   3790.821593   3795.000000   3805.000000   3815.865573   3837.355691           NaN           NaN  23458.579304  5.417451e-20 -1.087444e-20  8.012445e-21  9.566525e-24 -2.352915e-19    9.177991 -1.357194e+00  5.174935  6.916554e-20  23461.647431    7.194971  1.649301e-20  1.743063e+00  1.638226e+00   39.209596  2.227574e+01    91.949213   2.093596e+01       9.082224          NaN       7.0  135.863554          NaN   216.523850          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    60.105436   2.226127   26.847087   31.050679            no       no
42   SMACS    4580_Visit_1_G235M     /SMACS/G235M/Visit_1/4580/G235M_Visit_1_s04580_x1d_masked_bpx.fits     H1_4342A      4342.0  3.193116e-19   2.234101e-19  7.745039e-19    2.409633e-19     -52.962246  1.601425e+02       H1                    $HI4342\AA$                         NaN         no   4305.461760   4326.840258   4334.749769   4343.595239   4372.971910   4396.699103           NaN           NaN  26783.130435  3.256629e-20 -8.398460e-21  7.709414e-21  1.302626e-23 -3.572824e-19    6.000563 -1.089377e+00  5.168386  4.193531e-20  26782.698302    7.368072  1.250191e-20  2.872479e+00  2.200688e+00   -4.837003  3.215260e+01    82.473269   2.463303e+01       9.082224          NaN       7.0  118.348927          NaN   194.209707          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    82.042089   2.486124   35.653684   40.404241            no       no
43   SMACS    4580_Visit_1_G235M     /SMACS/G235M/Visit_1/4580/G235M_Visit_1_s04580_x1d_masked_bpx.fits     O3_4364A      4364.0  1.002637e-18   2.382109e-19  1.006479e-18    3.429614e-19    -114.428226  6.060337e+01       O3                $[OIII]4364\AA$                         NaN         no   4308.279811   4335.512161   4356.829303   4371.572177   4383.681163   4405.463933           NaN           NaN  26942.093107  1.299517e-20 -9.696715e-21  7.871629e-21  1.155243e-23 -3.209433e-19    3.472776 -1.231856e+00  5.173715  1.900945e-20  26941.704398   21.122504  6.375380e-21  8.169534e+00  8.462303e+00   -4.325279  9.090476e+01   235.036205   9.416249e+01       2.279635          NaN      10.0  118.100953          NaN   553.467968          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    69.566861   1.830707   27.677366   32.818083            no       no
44   SMACS    4580_Visit_1_G235M     /SMACS/G235M/Visit_1/4580/G235M_Visit_1_s04580_x1d_masked_bpx.fits     O3_5008A      5008.0  2.014652e-18   1.936786e-19  2.053416e-18    2.731996e-19    -426.966673  2.427774e+03       O3                $[OIII]5008\AA$                         NaN         no   4977.145974   4993.242888   5002.800430   5012.357972   5043.782628   5055.237518           NaN           NaN  30916.468526  8.436243e-20 -7.679906e-21  7.224449e-21  1.593399e-24 -5.694219e-20   15.832002 -1.063044e+00  5.173416  9.926679e-20  30910.785844    8.252452  1.393673e-20  1.195158e+00  1.431140e+00  -55.104139  1.158927e+01    80.022816   1.387756e+01       2.279635          NaN       7.0  102.680232          NaN   188.439331          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    60.339091   3.016955   28.183177   31.589659            no       no
45   SMACS    4580_Visit_1_G395M     /SMACS/G395M/Visit_1/4580/G395M_Visit_1_s04580_x1d_masked_bpx.fits     O3_4960A      4960.0  6.481899e-19   1.453971e-19  8.441428e-19    2.768782e-19     130.302435  7.053160e+03       O3                $[OIII]4960\AA$                         NaN         no   4920.736528   4943.214202   4953.964394   4968.135102   4973.461950   4989.503015           NaN           NaN  30632.368893  1.775640e-20  1.212380e-21  3.406704e-21  1.498010e-23 -4.576637e-19    5.324386  3.558810e-01  5.175881  1.763091e-20  30614.278756   19.100793  6.219743e-21  7.185331e+00  7.346697e+00 -177.044310  7.032130e+01   186.935385   7.190055e+01       2.279635          NaN       6.0  175.296365          NaN   440.199192          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    61.258122   3.603419   28.387283   31.374480            no       no
46   SMACS    4580_Visit_1_G395M     /SMACS/G395M/Visit_1/4580/G395M_Visit_1_s04580_x1d_masked_bpx.fits     O3_5008A      5008.0  1.543032e-18   1.760624e-19  1.678076e-18    2.575203e-19   -3452.052214  2.110284e+05       O3                $[OIII]5008\AA$                         NaN         no   4961.817210   4988.758544   4996.643812   5017.671195   5021.982541   5051.687183           NaN           NaN  30918.945707  4.568101e-20  1.797354e-21  3.399112e-21 -5.147314e-24  1.609469e-19   16.028337  5.287720e-01  5.173911  4.728277e-20  30909.366157   14.158553  8.319461e-21  2.526312e+00  2.372679e+00  -92.884055  2.449531e+01   137.282415   2.300568e+01       2.279635          NaN       8.0  173.662758          NaN   323.275383          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    83.754469   3.221326   36.757217   40.859105            no       no
47   SMACS    4580_Visit_1_G395M     /SMACS/G395M/Visit_1/4580/G395M_Visit_1_s04580_x1d_masked_bpx.fits     H1_6565A      6565.0  1.676747e-18   1.731890e-19  1.806778e-18    1.985808e-19    1389.668273  1.527367e+02       H1                    $HI6565\AA$                    H1_6565A         no   6511.645007   6543.085062   6553.374774   6574.222375   6592.961442   6632.942145           NaN           NaN  40513.446614  4.360369e-20  1.300151e-21  3.146639e-21 -1.624064e-23  6.592643e-19   19.292729  4.131870e-01  5.169992  5.128651e-20  40505.998715   14.054382  5.867795e-21  1.731167e+00  1.912824e+00  -55.128994  1.281034e+01   103.999980   1.415457e+01       9.082224          NaN       9.0  132.252221          NaN   244.901238          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    82.743597   2.507382   35.960197   40.710754            no       no
